Academic Year ,LSS Number ,LSS Name ,School Number ,School Name ,Student Group ,Tested Count ,Proficient Count , Proficient Percent ,Create Date 
2020,03,Baltimore County,0310,Summit Park Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0311,Woodholme Elementary,All,138,23,16.7,20230914
2020,03,Baltimore County,0311,Woodholme Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,0352,Pikesville Middle,All,11,2,18.2,20230914
2020,03,Baltimore County,0352,Pikesville Middle,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0353,Sudbrook Magnet Middle,All,272,20,7.4,20230914
2020,03,Baltimore County,0353,Sudbrook Magnet Middle,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,0371,Pikesville High,All,*,*,*,20230914
2020,03,Baltimore County,0402,Owings Mills Elementary,All,181,22,12.2,20230914
2020,03,Baltimore County,0402,Owings Mills Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,0403,Franklin Elementary,All,32,7,21.9,20230914
2020,03,Baltimore County,0403,Franklin Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0404,Chatsworth School,All,11,1,9.1,20230914
2020,03,Baltimore County,0404,Chatsworth School,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0405,Timber Grove Elementary,All,79,20,25.3,20230914
2020,03,Baltimore County,0405,Timber Grove Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0406,Reisterstown Elementary,All,136,13,9.6,20230914
2020,03,Baltimore County,0406,Reisterstown Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,0407,Glyndon Elementary,All,54,8,14.8,20230914
2020,03,Baltimore County,0407,Glyndon Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,0408,Cedarmere Elementary,All,134,14,10.4,20230914
2020,03,Baltimore County,0408,Cedarmere Elementary,Students with Disabilities,14,1,7.1,20230914
2020,03,Baltimore County,0410,Lyons Mill Elementary,All,49,10,20.4,20230914
2020,03,Baltimore County,0410,Lyons Mill Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0451,Franklin Middle,All,*,*,<= 5.0,20230914
2020,03,Baltimore County,0451,Franklin Middle,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0452,Owings Mills High,All,426,22,5.2,20230914
2020,03,Baltimore County,0452,Owings Mills High,Students with Disabilities,13,1,7.7,20230914
2020,03,Baltimore County,0472,Franklin High,All,*,*,<= 5.0,20230914
2020,03,Baltimore County,0472,Franklin High,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0473,New Town High,All,*,*,*,20230914
2020,03,Baltimore County,0473,New Town High,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0501,Fifth District Elementary,All,10,3,30.0,20230914
2020,03,Baltimore County,0501,Fifth District Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0601,Prettyboy Elementary,All,*,*,*,20230914
2020,03,Baltimore County,0701,Seventh District Elementary,All,*,*,*,20230914
2020,03,Baltimore County,0701,Seventh District Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0772,Hereford High,All,*,*,*,20230914
2020,03,Baltimore County,0772,Hereford High,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0801,Sparks Elementary,All,14,4,28.6,20230914
2020,03,Baltimore County,0801,Sparks Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0803,Lutherville Laboratory,All,24,4,16.7,20230914
2020,03,Baltimore County,0803,Lutherville Laboratory,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0805,Timonium Elementary,All,20,3,15.0,20230914
2020,03,Baltimore County,0805,Timonium Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0808,Pot Spring Elementary,All,73,7,9.6,20230914
2020,03,Baltimore County,0808,Pot Spring Elementary,Students with Disabilities,13,1,7.7,20230914
2020,03,Baltimore County,0809,Riderwood Elementary,All,*,*,*,20230914
2020,03,Baltimore County,0810,Padonia International Elementary,All,197,22,11.2,20230914
2020,03,Baltimore County,0810,Padonia International Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,0811,Pinewood Elementary,All,21,9,42.9,20230914
2020,03,Baltimore County,0811,Pinewood Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0813,Warren Elementary,All,47,7,14.9,20230914
2020,03,Baltimore County,0813,Warren Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0814,Mays Chapel Elementary,All,103,18,17.5,20230914
2020,03,Baltimore County,0814,Mays Chapel Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0852,Ridgely Middle,All,10,3,30.0,20230914
2020,03,Baltimore County,0852,Ridgely Middle,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0853,Cockeysville Middle,All,*,*,<= 5.0,20230914
2020,03,Baltimore County,0853,Cockeysville Middle,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,0855,Hereford Middle,All,*,*,*,20230914
2020,03,Baltimore County,0872,Dulaney High,All,43,4,9.3,20230914
2020,03,Baltimore County,0872,Dulaney High,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0905,Stoneleigh Elementary,All,69,15,21.7,20230914
2020,03,Baltimore County,0905,Stoneleigh Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0907,Rodgers Forge Elementary,All,28,3,10.7,20230914
2020,03,Baltimore County,0907,Rodgers Forge Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0908,Villa Cresta Elementary,All,45,5,11.1,20230914
2020,03,Baltimore County,0908,Villa Cresta Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,0909,Pleasant Plains Elementary,All,139,15,10.8,20230914
2020,03,Baltimore County,0909,Pleasant Plains Elementary,Students with Disabilities,12,1,8.3,20230914
2020,03,Baltimore County,0910,Oakleigh Elementary,All,60,7,11.7,20230914
2020,03,Baltimore County,0910,Oakleigh Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0911,Hampton Elementary,All,19,3,15.8,20230914
2020,03,Baltimore County,0911,Hampton Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0912,Halstead Academy,All,34,2,5.9,20230914
2020,03,Baltimore County,0912,Halstead Academy,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0915,Harford Hills Elementary,All,17,2,11.8,20230914
2020,03,Baltimore County,0915,Harford Hills Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0916,Cromwell Valley Elementary Technology,All,16,3,18.8,20230914
2020,03,Baltimore County,0916,Cromwell Valley Elementary Technology,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0921,Pine Grove Elementary,All,33,10,30.3,20230914
2020,03,Baltimore County,0921,Pine Grove Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0922,Ridge Ruxton,All,*,*,*,20230914
2020,03,Baltimore County,0922,Ridge Ruxton,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0923,White Oak School,All,*,*,*,20230914
2020,03,Baltimore County,0923,White Oak School,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0925,West Towson Elementary,All,22,5,22.7,20230914
2020,03,Baltimore County,0953,Dumbarton Middle,All,234,19,8.1,20230914
2020,03,Baltimore County,0953,Dumbarton Middle,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,0954,Loch Raven Technical Academy,All,*,*,<= 5.0,20230914
2020,03,Baltimore County,0954,Loch Raven Technical Academy,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0957,Pine Grove Middle,All,*,*,*,20230914
2020,03,Baltimore County,0957,Pine Grove Middle,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0971,Towson High Law & Public Policy,All,11,2,18.2,20230914
2020,03,Baltimore County,0971,Towson High Law & Public Policy,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0972,Parkville High & Center for Math/Science,All,590,*,<= 5.0,20230914
2020,03,Baltimore County,0972,Parkville High & Center for Math/Science,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,0973,Loch Raven High,All,10,1,10.0,20230914
2020,03,Baltimore County,0975,George W. Carver Center for Arts & Technology,All,*,*,*,20230914
2020,03,Baltimore County,1001,Carroll Manor Elementary,All,*,*,*,20230914
2020,03,Baltimore County,1001,Carroll Manor Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1002,Jacksonville Elementary,All,*,*,*,20230914
2020,03,Baltimore County,1002,Jacksonville Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1104,Kingsville Elementary,All,*,*,*,20230914
2020,03,Baltimore County,1104,Kingsville Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1105,Perry Hall Elementary,All,48,14,29.2,20230914
2020,03,Baltimore County,1105,Perry Hall Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1106,Carney Elementary,All,36,5,13.9,20230914
2020,03,Baltimore County,1106,Carney Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1107,Chapel Hill Elementary,All,19,4,21.1,20230914
2020,03,Baltimore County,1107,Chapel Hill Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1109,Joppa View Elementary,All,48,18,37.5,20230914
2020,03,Baltimore County,1109,Joppa View Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1110,Seven Oaks Elementary,All,14,2,14.3,20230914
2020,03,Baltimore County,1110,Seven Oaks Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1111,Gunpowder Elementary,All,17,6,35.3,20230914
2020,03,Baltimore County,1113,Honeygo Elementary,All,15,5,33.3,20230914
2020,03,Baltimore County,1113,Honeygo Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1151,Perry Hall Middle,All,21,2,9.5,20230914
2020,03,Baltimore County,1151,Perry Hall Middle,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1171,Perry Hall High,All,21,9,42.9,20230914
2020,03,Baltimore County,1171,Perry Hall High,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1202,Dundalk Elementary,All,106,*,<= 5.0,20230914
2020,03,Baltimore County,1202,Dundalk Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,1205,Berkshire Elementary,All,62,9,14.5,20230914
2020,03,Baltimore County,1205,Berkshire Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1206,Bear Creek Elementary,All,20,4,20.0,20230914
2020,03,Baltimore County,1206,Bear Creek Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1207,Norwood Elementary,All,160,*,<= 5.0,20230914
2020,03,Baltimore County,1207,Norwood Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,1210,Grange Elementary,All,25,6,24.0,20230914
2020,03,Baltimore County,1210,Grange Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1212,Charlesmont Elementary,All,*,*,<= 5.0,20230914
2020,03,Baltimore County,1212,Charlesmont Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1216,Sandy Plains Elementary,All,54,8,14.8,20230914
2020,03,Baltimore County,1216,Sandy Plains Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1217,Logan Elementary,All,53,7,13.2,20230914
2020,03,Baltimore County,1217,Logan Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1251,Dundalk Middle,All,303,*,<= 5.0,20230914
2020,03,Baltimore County,1251,Dundalk Middle,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,1253,Holabird Middle,All,99,12,12.1,20230914
2020,03,Baltimore County,1253,Holabird Middle,Students with Disabilities,18,1,5.6,20230914
2020,03,Baltimore County,1255,General John Stricker Middle,All,*,*,<= 5.0,20230914
2020,03,Baltimore County,1255,General John Stricker Middle,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1272,Patapsco High & Center for Arts,All,*,*,*,20230914
2020,03,Baltimore County,1273,Dundalk High,All,354,*,<= 5.0,20230914
2020,03,Baltimore County,1273,Dundalk High,Students with Disabilities,13,1,7.7,20230914
2020,03,Baltimore County,1302,Arbutus Elementary,All,87,15,17.2,20230914
2020,03,Baltimore County,1302,Arbutus Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1307,Baltimore Highlands Elementary,All,138,13,9.4,20230914
2020,03,Baltimore County,1307,Baltimore Highlands Elementary,Students with Disabilities,10,1,10.0,20230914
2020,03,Baltimore County,1308,Riverview Elementary,All,132,*,<= 5.0,20230914
2020,03,Baltimore County,1308,Riverview Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1310,Relay Elementary,All,61,7,11.5,20230914
2020,03,Baltimore County,1310,Relay Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1311,Lansdowne Elementary,All,94,6,6.4,20230914
2020,03,Baltimore County,1311,Lansdowne Elementary,Students with Disabilities,10,2,20.0,20230914
2020,03,Baltimore County,1313,Halethorpe Elementary,All,75,11,14.7,20230914
2020,03,Baltimore County,1313,Halethorpe Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1351,Lansdowne Middle,All,287,*,<= 5.0,20230914
2020,03,Baltimore County,1351,Lansdowne Middle,Students with Disabilities,30,*,<= 5.0,20230914
2020,03,Baltimore County,1356,Arbutus Middle,All,17,2,11.8,20230914
2020,03,Baltimore County,1356,Arbutus Middle,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1371,Lansdowne High & Academy of Finance,All,259,*,<= 5.0,20230914
2020,03,Baltimore County,1371,Lansdowne High & Academy of Finance,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1403,McCormick Elementary,All,*,*,*,20230914
2020,03,Baltimore County,1404,Fullerton Elementary,All,37,6,16.2,20230914
2020,03,Baltimore County,1404,Fullerton Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1405,Elmwood Elementary,All,37,5,13.5,20230914
2020,03,Baltimore County,1405,Elmwood Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1406,Red House Run Elementary,All,91,15,16.5,20230914
2020,03,Baltimore County,1406,Red House Run Elementary,Students with Disabilities,15,1,6.7,20230914
2020,03,Baltimore County,1409,Shady Spring Elementary,All,129,13,10.1,20230914
2020,03,Baltimore County,1409,Shady Spring Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,1451,Golden Ring Middle,All,18,1,5.6,20230914
2020,03,Baltimore County,1451,Golden Ring Middle,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1452,Parkville Middle & Center of Technology,All,*,*,<= 5.0,20230914
2020,03,Baltimore County,1452,Parkville Middle & Center of Technology,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1473,Overlea High,All,*,*,<= 5.0,20230914
2020,03,Baltimore County,1473,Overlea High,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1502,Edgemere Elementary,All,*,*,*,20230914
2020,03,Baltimore County,1503,Colgate Elementary,All,186,12,6.5,20230914
2020,03,Baltimore County,1503,Colgate Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,03,Baltimore County,1505,Victory Villa Elementary,All,77,6,7.8,20230914
2020,03,Baltimore County,1505,Victory Villa Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1506,Martin Boulevard Elementary,All,36,4,11.1,20230914
2020,03,Baltimore County,1506,Martin Boulevard Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1507,Chase Elementary,All,*,*,<= 5.0,20230914
2020,03,Baltimore County,1507,Chase Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1508,Essex Elementary,All,36,6,16.7,20230914
2020,03,Baltimore County,1508,Essex Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1511,Chesapeake Terrace Elementary,All,*,*,*,20230914
2020,03,Baltimore County,1512,Mars Estates Elementary,All,19,3,15.8,20230914
2020,03,Baltimore County,1512,Mars Estates Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1513,Sussex Elementary,All,38,6,15.8,20230914
2020,03,Baltimore County,1513,Sussex Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1514,Middlesex Elementary,All,36,3,8.3,20230914
2020,03,Baltimore County,1514,Middlesex Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1515,Hawthorne Elementary,All,11,1,9.1,20230914
2020,03,Baltimore County,1515,Hawthorne Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1517,Battle Grove Elementary,All,15,1,6.7,20230914
2020,03,Baltimore County,1517,Battle Grove Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1518,Glenmar Elementary,All,30,*,<= 5.0,20230914
2020,03,Baltimore County,1518,Glenmar Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1519,Orems Elementary,All,40,*,<= 5.0,20230914
2020,03,Baltimore County,1519,Orems Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1520,Middleborough Elementary,All,*,*,*,20230914
2020,03,Baltimore County,1520,Middleborough Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1525,Deep Creek Elementary,All,32,6,18.8,20230914
2020,03,Baltimore County,1525,Deep Creek Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1527,Sandalwood Elementary,All,46,5,10.9,20230914
2020,03,Baltimore County,1527,Sandalwood Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1531,Seneca Elementary,All,15,3,20.0,20230914
2020,03,Baltimore County,1533,Vincent Farm Elementary,All,31,6,19.4,20230914
2020,03,Baltimore County,1533,Vincent Farm Elementary,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1554,Stemmers Run Middle,All,19,2,10.5,20230914
2020,03,Baltimore County,1554,Stemmers Run Middle,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1556,Middle River Middle,All,*,*,<= 5.0,20230914
2020,03,Baltimore County,1556,Middle River Middle,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1557,Deep Creek Middle,All,*,*,<= 5.0,20230914
2020,03,Baltimore County,1557,Deep Creek Middle,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1559,Sparrows Point Middle,All,*,*,*,20230914
2020,03,Baltimore County,1572,Kenwood High IB and Sports Science,All,*,*,<= 5.0,20230914
2020,03,Baltimore County,1572,Kenwood High IB and Sports Science,Students with Disabilities,*,*,*,20230914
2020,03,Baltimore County,1573,Sparrows Point High,All,*,*,*,20230914
2020,03,Baltimore County,1573,Sparrows Point High,Students with Disabilities,*,*,*,20230914
